PROVINCE,DISTRICT,TEHSIL,AREA,TOTAL_MALE,TOTAL_FEMALE,FULL_VAC_MALE,FULL_VAC_MALE_YD,FULL_VAC_FEMALE,FULL_VAC_FEMALE_YD,PART_VAC_MALE,PART_VAC_MALE_YD,PART_VAC_FEMALE,PART_VAC_FEMALE_YD,lat,long
Sindh,JAMSHORO,THANO BULA KHAN,???? ?????,462,349,18,,7,,42,1,15,,25.4304,68.2809
Sindh,JAMSHORO,THANO BULA KHAN,??? ????,309,232,6,,1,,31,,4,,25.4304,68.2809
Sindh,JAMSHORO,THANO BULA KHAN,?????,372,238,74,,3,,81,,32,,25.4304,68.2809
Sindh,JAMSHORO,THANO BULA KHAN,????????,"2,666","2,328","1,047",3,647,2,"1,379",3,978,,25.4304,68.2809
Sindh,JAMSHORO,THANO BULA KHAN,???? ??,"1,045",629,189,,58,,360,,100,1,25.4304,68.2809
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,????,"2,814","2,148",701,18,249,11,976,5,498,2,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,???,"2,128","1,701",392,4,138,3,560,,272,,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,?????,"1,502","1,023",642,6,319,6,795,,500,,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,??? ?????,"2,146","1,733",420,13,142,8,581,3,276,3,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,???? ????,795,549,169,1,64,,218,1,95,1,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,????,"1,266",916,230,2,147,,416,4,297,1,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,?????,947,839,253,,178,3,359,,300,,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,????? ???,479,382,87,3,42,15,139,1,93,1,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,????? ??????,"2,346","1,900",738,14,442,6,998,3,690,3,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,????,149,103,39,,17,2,56,1,26,1,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,????????? 1,760,587,124,1,49,1,172,,80,,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,????????? 5,200,175,25,1,4,,36,,13,,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,????????? 6,"1,957","1,466",403,8,269,12,597,7,458,2,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,?????????2,398,304,58,10,15,20,116,,57,2,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,?????????3,27,20,3,,1,,7,1,4,,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,?????????4,"1,087",885,150,5,40,,224,,150,,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,??????,"2,306","1,720",516,12,161,2,680,2,240,1,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,?????,"1,952","1,561",489,1,312,3,740,2,527,1,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,?????? ????,"2,035","1,505",593,5,309,4,823,1,518,3,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,?????,"1,076",778,388,9,112,5,518,2,186,1,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,???? ???,"2,180","1,713",397,9,171,3,553,4,270,,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,??? ????,"1,883","1,421",557,6,280,5,720,1,353,,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,??? ???,"2,643","1,887",595,4,232,1,738,,347,1,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,??? ???? ????,"3,132","2,440",854,8,604,2,"1,146",5,895,4,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,??? ?????,"1,679","1,392",280,3,124,1,426,,212,,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,??? ????,663,458,149,3,74,,200,1,84,,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,??? ???????,"2,287","1,888",459,12,208,4,710,5,410,1,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,??? ???,"1,255",877,248,2,95,1,319,2,120,1,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,??? ??? ????,"2,163","1,693",567,3,309,4,809,5,572,4,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,??? ???????,"1,717","1,361",606,6,439,1,859,1,666,,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,??? ?????,"2,625","2,081",860,8,347,2,"1,030",2,562,1,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,??????,"1,396","1,215",211,2,97,,430,1,317,,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,??? ???,265,201,63,,41,,98,,69,,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,???????,931,724,270,5,176,15,378,,313,1,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,????,952,780,239,5,95,,323,2,219,,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,??? ???? ????,"1,129",943,360,1,184,,486,1,303,1,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,???? ??????? ?????,"25,999","21,139","7,309",78,"3,717",47,"8,814",31,"5,022",35,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,?????,"2,665","2,101",761,5,422,2,942,2,587,1,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,????? ??? ??????,"2,696","2,241",682,6,489,1,976,2,760,8,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,?????,"1,087",941,248,1,168,,354,2,302,,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,??????,"1,922","1,490",472,6,245,2,709,2,447,,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,???? ??? ?????,"1,431","1,056",239,10,95,3,375,3,200,1,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,????,"1,883","1,481",470,8,278,1,647,,425,2,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,????,807,688,224,2,127,,312,1,244,,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,???? ????,383,277,78,,27,1,106,,77,,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,??????,"1,464","1,205",147,,87,6,262,4,163,1,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,???????,"1,558","1,298",266,6,106,1,311,2,169,1,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,????,"1,348","1,092",303,6,139,2,438,3,242,,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,????,454,364,51,1,16,,85,,43,,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,????? ???????,"1,067",689,311,2,122,1,432,,180,,27.5859,68.006
Sindh,KAMBER SHAHDAD KOT,KAMBER ALI KHAN,????,382,293,90,3,39,2,131,,85,1,27.5859,68.006
