PROVINCE,DISTRICT,TEHSIL,AREA,TOTAL_MALE,TOTAL_FEMALE,TOTAL_MALE_12_17,TOTAL_FEMALE_12_17,FULL_VAC_MALE,FULL_VAC_MALE_YD,FULL_VAC_FEMALE,FULL_VAC_FEMALE_YD,PART_VAC_MALE,PART_VAC_MALE_YD,PART_VAC_FEMALE,PART_VAC_FEMALE_YD,lat,long
Sindh,MIRPUR KHAS,JHUDO,???? ???? 366??,1,,,,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 367,13,7,3,,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 368,50,26,28,13,,,,,1,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 369,65,67,26,37,,,,,1,,2,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 370,50,27,25,10,,,,,4,1,3,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 370??,43,45,22,15,,,,,1,,3,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 371,84,54,34,19,,,,,1,,4,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 372,39,28,8,6,,,,,1,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 373,35,22,10,5,,,,,2,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 373??,52,23,16,9,,,,,4,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 374,110,66,33,14,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 375,97,66,18,18,,,1,,,,2,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 376,36,30,12,12,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? ??344,30,17,8,1,,,,,,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? ??345,11,2,4,,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ????202,74,49,35,21,,,,,4,,2,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ????316,89,56,32,21,,,,,,,3,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ????319??,205,185,59,54,,,,,7,,4,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ????341??,56,30,17,8,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ????342,126,102,41,34,,,,,,,1,1,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ????355,41,48,12,14,,,1,,,,5,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ????356,70,46,21,16,,,1,,1,,5,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ????367??,15,4,1,2,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ????368??,6,2,,1,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,?? ??? ???? ?????,"1,267","1,230",519,458,13,1,11,3,83,1,66,2,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 208,28,18,13,6,,,,,1,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 209,104,48,31,14,,,,,3,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 210,35,41,10,11,1,,,,2,,2,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 211,47,43,12,10,1,,,,1,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 213,39,25,10,6,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 214,15,27,9,9,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 215,75,56,29,14,,,,,1,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 216,25,19,4,4,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 218,135,86,65,29,,,,,2,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 221,373,384,144,142,1,,,,7,1,4,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 222,66,60,25,16,1,,,,1,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 223,44,27,17,9,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 230,56,33,21,12,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 231,35,23,21,13,,,,,5,,3,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 232,41,20,18,8,1,,,,1,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 233,49,42,16,16,2,,,,4,,2,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 234,16,18,8,7,1,,,,2,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 251,114,72,39,22,,,,,2,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 252,220,223,81,81,,,,,20,,12,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 253,111,91,48,25,1,,,,8,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 254,86,89,35,35,,,,,3,,2,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 255,193,172,79,58,,,1,,4,,4,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 256,95,77,31,20,1,,1,,3,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 257,65,83,27,28,,,,,1,,2,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 258,120,101,42,34,1,,,,3,1,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 259,236,151,94,57,1,,,,4,,8,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 260,89,43,44,12,,,,,2,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 261,112,74,36,21,,,,,5,,3,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 266,29,21,9,6,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 267,37,25,17,12,,,,,3,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 268,13,10,5,5,,,,,1,,2,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 268??,4,7,1,3,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 269,137,153,73,57,1,,,,7,,4,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 270,92,43,30,22,,,,,1,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 270??,137,105,63,46,,1,1,1,5,,2,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 271,298,226,107,94,,,,,16,,2,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 272,99,76,46,29,,,,,1,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 273,113,88,43,40,1,,2,,7,1,3,3,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 274,191,156,70,54,,,,,5,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 275,190,177,84,80,,,,,1,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 276,67,57,37,24,1,,1,,3,,2,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 278,93,63,40,26,,,,,,,2,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 279??,85,75,40,34,,,,,4,,3,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 280,92,65,30,24,2,,,,4,,2,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 281,49,35,23,13,,,,,5,,3,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 282,473,355,190,119,7,,4,1,32,,14,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 283,50,39,22,15,1,,,,6,,1,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 284,106,97,30,38,,,,,2,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 285,252,190,115,67,1,,,,27,1,2,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 286,125,92,49,35,,1,,,14,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 287,151,102,57,39,,,,,9,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 288,10,11,6,3,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 290,119,76,41,30,,,1,,3,,3,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 290??,294,266,114,100,,,,,3,,,2,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 291,447,358,193,144,,1,,,7,,2,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 292,165,123,60,43,1,,2,,1,,2,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 293,60,50,23,16,,,,,1,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 294,194,170,89,50,,,,,7,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 297,145,119,43,28,,,,,,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 298,96,76,38,28,1,,1,,2,1,4,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 299,33,39,12,14,,,,,1,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 300,53,64,19,25,1,,,,3,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 301,85,80,23,29,1,,,,3,,5,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 301??,53,69,19,24,,,1,,3,,3,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 302,70,39,22,14,,,,,4,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 303,45,40,18,13,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 303??,24,33,8,12,,,,,,,2,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 304,51,50,25,16,,,,,1,,2,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 304??,30,33,13,13,1,,,,4,,2,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 305,80,69,43,28,,,,,8,,5,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 306,15,6,4,5,,,,,2,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 307,48,49,15,20,,,1,,1,,4,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 308,20,20,6,9,,,,,2,,2,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 308??,13,7,8,5,,,,,2,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 320,12,8,3,6,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 320??,12,7,2,2,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 320??,99,104,39,46,,,1,,,,3,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 322,41,32,16,8,,,,,1,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 322??,58,50,23,24,,,,,2,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 323,76,64,25,26,,,,,1,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 324,190,184,76,58,1,,1,,11,,4,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 328,21,19,12,5,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 328??,117,97,46,29,,,,,2,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 329,23,16,8,5,,,,,,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 330,161,149,49,50,,,,,,3,4,3,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 331,137,126,43,34,,,,,1,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 332,247,206,87,79,1,,,,7,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 333,341,322,139,134,1,,1,,17,,17,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 334,147,119,48,32,,,,,6,,3,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 335,102,93,50,28,,,,,4,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 336,81,86,26,30,,,1,,2,,2,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 337,34,40,20,14,,,,,1,,2,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 338,30,18,11,4,,,,,2,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 339,42,40,19,20,,,,,1,,1,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 339??,23,32,7,11,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 346,42,23,14,12,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 347,11,6,5,2,,,,,1,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 348,56,44,21,17,1,,,,1,1,1,2,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 348??,26,25,11,7,,,,,,,2,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 349,37,46,17,15,,,1,,2,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 349??,9,17,6,5,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 350,24,23,8,5,,,,,,,3,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 351,47,25,24,6,,,,,6,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ????212,71,69,29,22,,,,,1,,3,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ????235,81,61,34,17,,,,,1,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ????274??,249,250,98,94,2,1,,,8,,5,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ????277,48,46,21,13,,,,,1,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ????279,34,29,10,6,,,,,1,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ????289,107,68,40,21,,,,,5,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ????295,209,166,77,59,,,,,4,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ????296,53,48,22,21,,,,,1,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ????321,91,73,40,27,,,,,2,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ????345,8,12,3,2,,,,,1,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,??? ???? ???? ???? ?????,"2,147","2,210",851,859,22,,18,,86,1,68,1,25.5065,69.0136
Sindh,MIRPUR KHAS,MIRPUR KHAS,??? ??? ???????? ?????,"16,834","18,070","6,705","6,892",242,12,239,15,921,33,910,22,25.5065,69.0136
Sindh,MIRPUR KHAS,MIRPUR KHAS,?????? ??????? ?????,43,38,11,10,,,,,2,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,MIRPUR KHAS,???????,880,906,300,343,7,,12,,28,,49,3,25.5065,69.0136
Sindh,MIRPUR KHAS,MIRPUR KHAS,????,976,962,348,322,6,,14,,40,1,45,,25.5065,69.0136
Sindh,MIRPUR KHAS,SHUJAABAD,???? ????,"1,758","1,654",669,576,11,,14,,57,1,39,,25.5065,69.0136
Sindh,MIRPUR KHAS,SHUJAABAD,???? ????,"5,218","4,867","1,819","1,687",24,1,19,,153,3,96,4,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???????    ????? ?????,10,14,6,7,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???????    ????? ?????,444,314,200,108,2,,2,,20,,2,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???????  ????? ?????,10,9,4,5,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,????,60,42,23,9,,,,,3,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,?????,32,21,10,4,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ??? ???,46,54,17,20,1,,,,1,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ??? ??,18,8,5,2,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ????,73,43,33,11,1,1,,,8,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???????,37,35,13,12,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,?? ???????,302,240,119,82,1,,,,8,,3,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,????? ??????,25,17,10,8,,,,,2,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,??? ??,44,45,24,21,,,,,1,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???????,113,91,50,29,,,,,3,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ??????,268,229,91,73,,,1,,9,,1,1,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,?????,68,64,15,15,1,,,,2,,2,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ???? 072,68,52,22,13,,,1,,1,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ???? 074,148,130,51,46,,,,,2,,2,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ???? 124,248,187,102,54,,,,,7,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ???? 126,83,74,27,31,1,,,1,1,,2,1,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ???? 127,234,184,90,70,1,,,,8,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ???? 128,270,243,105,75,2,,5,,7,,8,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ???? 129,114,105,43,35,,,1,,6,1,2,1,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ???? 130,20,12,11,6,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ???? 131,4,4,2,,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ???? 132,90,83,33,27,,,1,,4,,5,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ???? 133,126,101,64,31,1,,,,5,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ???? 134,54,32,20,11,,,,,4,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ???? 135,9,,,,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ???? 136,131,109,48,34,,,,,2,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ???? 137,73,64,27,16,1,,,,5,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ???? 138,149,137,48,36,1,,1,,5,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ???? 226,65,57,26,22,,,,,4,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ???? 227,101,90,43,23,1,,,,3,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ???? 228,37,35,16,12,,,,,3,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ???? 229,67,64,25,30,,,2,,,,3,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ???? 240,66,65,36,27,,,1,,9,,5,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ???? 241,94,85,42,32,1,,2,,3,1,4,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ???? 75,213,175,64,52,,,,,2,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ???? 76,7,8,4,4,,,,,2,,2,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ????228,40,34,23,7,,,,,1,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ????242,53,34,18,11,,,,,1,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ????73,236,197,82,59,,,,,2,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,??????,35,36,7,6,,,,,3,,1,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,????? ??? ?????,42,31,21,10,1,,,,1,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,????,45,18,17,4,,,,,3,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,??????,110,70,26,16,,,,,5,,5,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,??????,39,27,10,8,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,??????,94,88,36,28,,,,,3,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,?? ?????,61,64,20,26,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ???2,23,7,7,1,,,,,1,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ????1,55,34,18,8,,,,,1,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,??? ???? ?????,90,104,39,37,,,,,4,1,6,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ???,76,72,20,13,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???,113,85,46,25,,,1,,3,,3,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,?????,15,6,8,2,,,,,3,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ????????,32,14,9,3,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,???? ??????,49,33,20,7,,,,,5,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,????????,33,27,18,11,,,,,2,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,?????,52,45,23,13,,,,,1,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,?????,17,7,4,3,,,,,,,,,25.5065,69.0136
Sindh,MIRPUR KHAS,SINDHRI,????????,77,65,26,28,,,,,2,,,,25.5065,69.0136
